,PSTATABB,PNAME,SECTOR,CNTYNAME,LAT,LON,UTLSRVNM,BANAME,PLFUELCT,NAMEPCAP,PLNGENAN,PLCO2AN,PLGENACL,PLGENAOL,PLGENAGS,PLGENAHY,PLGENABM,PLGENAWI,PLGENASO,PLGENAGT,PLGENAOF,PLGENATN,PLGENATR
3716,MA,Fitchburg Gas Recovery,IPP Non-CHP,Worcester,42.535393,-71.848058,WM Renewable Energy LLC,ISO New England Inc.,BIOMASS,4.8,34769.001,0,0,0,0,0,34769,0,0,0,0,0,34769
3717,MA,Fitchburg Renewables,IPP Non-CHP,Worcester,42.604396,-71.795705,"Fitchburg Renewables, LLC",ISO New England Inc.,SOLAR,4,6919,,0,0,0,0,0,0,6919,0,0,0,6919
3718,MA,Fore River Energy Center,IPP Non-CHP,Norfolk,42.2422,-70.9661,"Calpine Fore River Energy Center, LLC",ISO New England Inc.,GAS,872.2,3396181,1552342.702,0,268507.022,3127674,0,0,0,0,0,0,3396181.022,0
3719,MA,Framingham Station,IPP Non-CHP,Norfolk,42.2672,-71.3983,"Constellation Power, Inc",ISO New England Inc.,OIL,42.6,915,2513.125,0,915,0,0,0,0,0,0,0,915,0
3720,MA,Franklin 1,IPP Non-CHP,Norfolk,42.040556,-71.393611,CD US Solar MT 2 LLC,ISO New England Inc.,SOLAR,3,3625,,0,0,0,0,0,0,3625,0,0,0,3625
3721,MA,Franklin 2,IPP Non-CHP,Norfolk,42.054167,-71.391667,CD US Solar MT 2 LLC,ISO New England Inc.,SOLAR,4,5502,,0,0,0,0,0,0,5502,0,0,0,5502
3722,MA,Freetown Solar,IPP Non-CHP,Bristol,41.766389,-70.980833,"Mass Solar, LLC",ISO New England Inc.,SOLAR,4.5,6974,,0,0,0,0,0,0,6974,0,0,0,6974
3723,MA,French King Solar LLC,IPP Non-CHP,Franklin,42.5945,-72.4895,French King Solar LLC,ISO New England Inc.,SOLAR,5,0,,0,0,0,0,0,0,0,0,0,0,0
3724,MA,Front Street,Electric Utility,Hampden,42.1483,-72.5911,City of Chicopee - (MA),ISO New England Inc.,OIL,8.1,1445.001,1220.859,0,1445,0,0,0,0,0,0,0,1445,0
3725,MA,Future Generation Wind,IPP Non-CHP,Plymouth,41.774444,-70.615833,Consolidated Edison Solutions Inc.,ISO New England Inc.,WIND,8,14378,,0,0,0,0,0,14378,0,0,0,0,14378
3726,MA,Gardner - Otter River Road,IPP Non-CHP,Worcester,42.603029,-72.039178,Otter River Road Solar LLC,ISO New England Inc.,SOLAR,2.5,4216,,0,0,0,0,0,0,4216,0,0,0,4216
3727,MA,Gardner Solar 1,IPP Non-CHP,Worcester,42.586389,-72.030833,"Gardner Solar 1, LLC",ISO New England Inc.,SOLAR,2,3168,,0,0,0,0,0,0,3168,0,0,0,3168
3728,MA,Gardners Falls,IPP Non-CHP,Franklin,42.5914,-72.7308,"Central Rivers Power MA, LLC",ISO New England Inc.,HYDRO,3.5,7154,,0,0,0,7154,0,0,0,0,0,0,7154
3729,MA,GELD Solar Farm,IPP Non-CHP,Middlesex,42.262269,-71.5,"Ameresco, Inc - GELD",ISO New England Inc.,SOLAR,2.3,3276,,0,0,0,0,0,0,3276,0,0,0,3276
3730,MA,Golden Hills Solar,IPP Non-CHP,Worcester,42.4,-72,"Golden Hills Solar, LLC",ISO New England Inc.,SOLAR,4.7,8055,,0,0,0,0,0,0,8055,0,0,0,8055
3731,MA,Goose Pond Solar,IPP Non-CHP,Hampden,42.0077,-72.7807,"LSE Dorado, LLC",ISO New England Inc.,SOLAR,4,7176,,0,0,0,0,0,0,7176,0,0,0,7176
3732,MA,Grafton PV,IPP Non-CHP,Worcester,42.225504,-71.662614,MN8 Energy LLC,ISO New England Inc.,SOLAR,2.7,4652,,0,0,0,0,0,0,4652,0,0,0,4652
3733,MA,Grafton Solar,IPP Non-CHP,Worcester,42.199167,-71.679167,CD US Solar MT 2 LLC,ISO New England Inc.,SOLAR,1.5,1689,,0,0,0,0,0,0,1689,0,0,0,1689
3734,MA,Granby LFG,IPP Non-CHP,Hampshire,42.227281,-72.547189,Industrial Power Services Corp.,ISO New England Inc.,BIOMASS,3.2,3155,0,0,0,0,0,3155,0,0,0,0,0,3155
3735,MA,"Granby Solar, LLC CSG",IPP Non-CHP,Hampshire,42.22712,-72.5222,"Granby Solar, LLC",ISO New England Inc.,SOLAR,5,5579,,0,0,0,0,0,0,5579,0,0,0,5579
3736,MA,Greater New Bedford LFG Utiliz. Facility,IPP Non-CHP,Bristol,41.72496,-70.977965,CommonWealth New Bedford Energy LLC,ISO New England Inc.,BIOMASS,3.3,21160,0,0,0,0,0,21160,0,0,0,0,0,21160
3737,MA,Green Meadows,IPP Non-CHP,Barnstable,41.669444,-70.531944,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,3.5,3601,,0,0,0,0,0,0,3601,0,0,0,3601
3738,MA,Greenfield Solar PV,Electric Utility,Franklin,42.64,-72.58,NSTAR Electric Company,ISO New England Inc.,SOLAR,2,3202,,0,0,0,0,0,0,3202,0,0,0,3202
3739,MA,Griffin Road Solar 2,IPP Non-CHP,Worcester,42.14611,-71.99873,"Griffin Road Solar 2, LLC",ISO New England Inc.,SOLAR,1.4,2385,,0,0,0,0,0,0,2385,0,0,0,2385
3740,MA,"Griffin Road Solar, LLC CSG",IPP Non-CHP,Worcester,42.146633,-72.004384,"Griffin Road Solar, LLC",ISO New England Inc.,SOLAR,2,3350,,0,0,0,0,0,0,3350,0,0,0,3350
3741,MA,Groveland Solar,IPP Non-CHP,Essex,42.751111,-71.037222,Consolidated Edison Development Inc.,ISO New England Inc.,SOLAR,3.2,4825,,0,0,0,0,0,0,4825,0,0,0,4825
3742,MA,GRS Fall River,IPP Non-CHP,Bristol,41.748669,-71.106469,Gas Recovery Systems Inc,ISO New England Inc.,BIOMASS,5.3,121,0,0,0,0,0,121,0,0,0,0,0,121
3743,MA,GSPP Boxborough Littleton (MA),IPP Non-CHP,Middlesex,42.485559,-71.540855,"GSPP Boxborough Littleton, LLC",ISO New England Inc.,SOLAR,4,6144,,0,0,0,0,0,0,6144,0,0,0,6144
3744,MA,"GSPP Devens, LLC",IPP Non-CHP,Middlesex,42.544219,-71.585965,Green Street Power Partners,ISO New England Inc.,SOLAR,2.2,3069,,0,0,0,0,0,0,3069,0,0,0,3069
3745,MA,"GSPP Raynham TMLP, LLC CSG",IPP Non-CHP,Bristol,41.930445,-71.06043,Green Street Power Partners,ISO New England Inc.,SOLAR,2.3,3866,,0,0,0,0,0,0,3866,0,0,0,3866
3746,MA,GSPP Terrawatt Westfield LLC CSG,IPP Non-CHP,Hampden,42.177501,-72.727023,Green Street Power Partners,ISO New England Inc.,SOLAR,3.6,6469,,0,0,0,0,0,0,6469,0,0,0,6469
3747,MA,"Hadley 2 Solar, LLC CSG",IPP Non-CHP,Hampshire,42.351237,-72.556505,"Hadley 2 Solar, LLC",ISO New England Inc.,SOLAR,1.9,3078,,0,0,0,0,0,0,3078,0,0,0,3078
3748,MA,Hadley 3 Solar (North),IPP Non-CHP,Hampshire,42.35885,-72.542595,"Hadley 3 Solar, LLC (North)",ISO New England Inc.,SOLAR,3.9,2535,,0,0,0,0,0,0,2535,0,0,0,2535
3749,MA,Hadley 3 Solar (South),IPP Non-CHP,Hampshire,42.355782,-72.542595,"Hadley 3 Solar, LLC (South)",ISO New England Inc.,SOLAR,2,3511,,0,0,0,0,0,0,3511,0,0,0,3511
3750,MA,Hadley Falls,Electric Utility,Hampden,42.2119,-72.6036,City of Holyoke Gas and Electric Dept.,ISO New England Inc.,HYDRO,33.4,164021,,0,0,0,164021,0,0,0,0,0,0,164021
3751,MA,"Hadley Solar NG, LLC",IPP Non-CHP,Hampshire,42.352085,-72.538853,NuGen Capital Management,ISO New England Inc.,SOLAR,2.7,3777,,0,0,0,0,0,0,3777,0,0,0,3777
3752,MA,Halifax Solar,IPP Non-CHP,Plymouth,41.99527,-70.84382,NuGen Capital Management,ISO New England Inc.,SOLAR,2.5,4070,,0,0,0,0,0,0,4070,0,0,0,4070
3753,MA,Hampden,IPP Non-CHP,Hampden,42.044663,-72.438752,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,3.2,4413,,0,0,0,0,0,0,4413,0,0,0,4413
3754,MA,Hampden Solar PV,Electric Utility,Hampden,42.04565,-72.459268,NSTAR Electric Company,ISO New England Inc.,SOLAR,3.5,6337,,0,0,0,0,0,0,6337,0,0,0,6337
3755,MA,Hampshire College Hybrid,IPP Non-CHP,Hampshire,42.37686,-72.46914,Tesla Inc.,ISO New England Inc.,SOLAR,4.4,5755,,0,0,0,0,0,0,5771,0,0,-16,5771
3756,MA,Happy Hollow CSG Hybrid,IPP Non-CHP,Worcester,42.606995,-72.045291,"REA Investments, LLC",ISO New England Inc.,SOLAR,8.3,8633,,0,0,0,0,0,0,8633,0,0,0,8633
3757,MA,Harbor Road Solar 1,IPP Non-CHP,Berkshire,42.58967,-73.13016,"Harbor Road Solar 1, LLC",ISO New England Inc.,SOLAR,2,2898,,0,0,0,0,0,0,2898,0,0,0,2898
3758,MA,Hardwick-Athol & Eagle Hill,IPP Non-CHP,Worcester,42.308391,-72.18958,"SEC CRSD Solar One, LLC",ISO New England Inc.,SOLAR,2.8,4013,,0,0,0,0,0,0,4013,0,0,0,4013
3759,MA,Harwich Landfill,IPP Non-CHP,Barnstable,41.696111,-70.091944,"Clean Focus Yield, LLC",ISO New England Inc.,SOLAR,4,5865,,0,0,0,0,0,0,5865,0,0,0,5865
3760,MA,Hatfield Renewables Community Solar,IPP Non-CHP,Hampshire,42.3,-72.7,"Hatfield Renewables, LLC",ISO New England Inc.,SOLAR,1.9,3110,,0,0,0,0,0,0,3110,0,0,0,3110
3761,MA,Hatfield Solar PV,Electric Utility,Hampshire,42.41,-72.57,NSTAR Electric Company,ISO New England Inc.,SOLAR,3.6,5902,,0,0,0,0,0,0,5902,0,0,0,5902
3762,MA,Haverhill Solar Power Project,Electric Utility,Essex,42.781056,-71.092562,Massachusetts Electric Co,ISO New England Inc.,SOLAR,1,1048,,0,0,0,0,0,0,1048,0,0,0,1048
3763,MA,"Hewlett-Packard (HP) - Andover, MA",IPP Non-CHP,Essex,42.624687,-71.182914,Tesla Inc.,ISO New England Inc.,SOLAR,1.7,1830,,0,0,0,0,0,0,1830,0,0,0,1830
3764,MA,High Street Station,Electric Utility,Essex,42.6986,-70.8697,Town of Ipswich - (MA),ISO New England Inc.,GAS,10.9,222.998,158.766,0,62.146,160.854,0,0,0,0,0,0,223,0
3765,MA,Hinsdale Solar PV,Electric Utility,Berkshire,42.44,-73.11,NSTAR Electric Company,ISO New England Inc.,SOLAR,2,3080,,0,0,0,0,0,0,3080,0,0,0,3080
3766,MA,Holiday Hill Community Wind,IPP Non-CHP,Hampden,42.212535,-72.871262,Greenbacker Renewable Energy Corporation,ISO New England Inc.,WIND,5,11611,,0,0,0,0,0,11611,0,0,0,0,11611
3767,MA,Holliston LLC,IPP Non-CHP,Middlesex,42.21179,-71.41335,Greenbacker Renewable Energy Corporation,ISO New England Inc.,SOLAR,1.5,2095,,0,0,0,0,0,0,2095,0,0,0,2095
3768,MA,Holliston Solar CSG,IPP Non-CHP,Middlesex,42.169641,-71.468223,MN8 Energy LLC,ISO New England Inc.,SOLAR,1,1716,,0,0,0,0,0,0,1716,0,0,0,1716
3769,MA,Holyoke Solar Cooperative at Mueller,IPP Non-CHP,Hampden,42.190909,-72.682421,Holyoke Solar LLC,ISO New England Inc.,SOLAR,2.7,4203,,0,0,0,0,0,0,4203,0,0,0,4203
3770,MA,Hopkinton CSG,IPP Non-CHP,Middlesex,42.203492,-71.53153,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,2,2848,,0,0,0,0,0,0,2848,0,0,0,2848
3771,MA,Hudson,IPP Non-CHP,Middlesex,42.404047,-71.541362,Captona Hudson LLC,ISO New England Inc.,SOLAR,5,6115,,0,0,0,0,0,0,6115,0,0,0,6115
3772,MA,Hull Wind II,Electric Utility,Plymouth,42.261111,-70.856389,Hull Municipal Light Plant,ISO New England Inc.,WIND,1.8,2283,,0,0,0,0,0,2283,0,0,0,0,2283
3773,MA,Hunt Farm Solar,IPP Non-CHP,Franklin,42.553732,-72.299718,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,3,3796,,0,0,0,0,0,0,3796,0,0,0,3796
3774,MA,Hunt Road Solar,IPP Non-CHP,Essex,42.829833,-70.960208,Citizens Enterprises Corporation,ISO New England Inc.,SOLAR,4.5,7940,,0,0,0,0,0,0,7940,0,0,0,7940
3775,MA,Hurteau Solar Project Hybrid,IPP Non-CHP,Worcester,42.0248,-71.5925,AES Distributed Energy,ISO New England Inc.,SOLAR,3.3,3166,,0,0,0,0,0,0,3183,0,0,-17,3183
3776,MA,Huxley Solar,IPP Non-CHP,Hampden,42.197564,-72.48015,"Huxley Solar, LLC",ISO New England Inc.,SOLAR,10,71,,0,0,0,0,0,0,71,0,0,0,71
3777,MA,"Incom Solar, LLC CSG",IPP Non-CHP,Worcester,42.107929,-72.017227,"38 Degrees North, LLC",ISO New England Inc.,SOLAR,2,3763,,0,0,0,0,0,0,3763,0,0,0,3763
3778,MA,Indian Hill Solar LLC,IPP Non-CHP,Hampden,42.200833,-72.322222,CVI CleanCapital Solar 1 LLC,ISO New England Inc.,SOLAR,1,1517,,0,0,0,0,0,0,1517,0,0,0,1517
3779,MA,Indian Orchard,IPP Non-CHP,Hampden,42.160954,-72.507631,"Central Rivers Power MA, LLC",ISO New England Inc.,HYDRO,3.7,7165,,0,0,0,7165,0,0,0,0,0,0,7165
3780,MA,Indian Orchard PV Facility,Electric Utility,Hampden,42.151389,-72.498889,Western Massachusetts Electric Company,ISO New England Inc.,SOLAR,1.9,2791,,0,0,0,0,0,0,2791,0,0,0,2791
3781,MA,Indian River Hydro,IPP Non-CHP,Hampden,42.18656,-72.85025,"Eagle Creek Renewable Energy, LLC",ISO New England Inc.,HYDRO,1.4,2935,,0,0,0,2935,0,0,0,0,0,0,2935
3782,MA,"Integrys MA Solar, LLC - Ashburnham Site",IPP Non-CHP,Worcester,42.599444,-71.941944,"Integrys MA Solar, LLC",ISO New England Inc.,SOLAR,2.9,3699,,0,0,0,0,0,0,3699,0,0,0,3699
3783,MA,International Paper Woronoco Mill,IPP Non-CHP,Hampden,42.163378,-72.827509,"Eagle Creek Renewable Energy, LLC",ISO New England Inc.,HYDRO,2.8,5691,,0,0,0,5691,0,0,0,0,0,0,5691
3784,MA,Ipswich Wind Turbine,Electric Utility,Essex,42.716389,-70.841944,Town of Ipswich - (MA),ISO New England Inc.,WIND,1.6,3747,,0,0,0,0,0,3747,0,0,0,0,3747
3785,MA,"Iron Horse Solar 4, LLC",IPP Non-CHP,Middlesex,42.580047,-71.260325,"Iron Horse Solar 4, LLC",ISO New England Inc.,SOLAR,4.5,8027,,0,0,0,0,0,0,8027,0,0,0,8027
3786,MA,Iron Horse Solar I CSG,IPP Non-CHP,Middlesex,42.582855,-71.246389,"Iron Horse Solar 1, LLC",ISO New England Inc.,SOLAR,2.9,4627,,0,0,0,0,0,0,4627,0,0,0,4627
3787,MA,"ISM Solar Dighton 2, LLC CSG",IPP Non-CHP,Bristol,41.816858,-71.168944,"38 Degrees North, LLC",ISO New England Inc.,SOLAR,2,3958,,0,0,0,0,0,0,3958,0,0,0,3958
3788,MA,"JH Solar, LLC CSG",IPP Non-CHP,Worcester,42.243,-72.1,"38 Degrees North, LLC",ISO New England Inc.,SOLAR,1,1656,,0,0,0,0,0,0,1656,0,0,0,1656
3789,MA,Joe Jenny,IPP Non-CHP,Worcester,42.10357,-71.81539,AMP MA Joe Jenny,ISO New England Inc.,SOLAR,1,2401,,0,0,0,0,0,0,2401,0,0,0,2401
3790,MA,Katama Farm,IPP Non-CHP,Dukes,41.361111,-70.516944,"Clean Focus Yield, LLC",ISO New England Inc.,SOLAR,1,1437,,0,0,0,0,0,0,1437,0,0,0,1437
3791,MA,Kearsarge Acushnet,IPP Non-CHP,Bristol,41.715626,-70.903498,Kearsarge Acushnet LLC,ISO New England Inc.,SOLAR,1.9,3537,,0,0,0,0,0,0,3537,0,0,0,3537
3792,MA,Kearsarge Amesbury Hybrid,IPP Non-CHP,Essex,42.837376,-70.938673,Kearsarge Amesbury LLC,ISO New England Inc.,SOLAR,4.9,5712,,0,0,0,0,0,0,5846,0,0,-134,5846
3793,MA,Kearsarge Bellingham PV,IPP Non-CHP,Norfolk,42.071176,-71.458562,Kearsarge Bellingham LLC,ISO New England Inc.,SOLAR,2.9,5166,,0,0,0,0,0,0,5166,0,0,0,5166
3794,MA,Kearsarge Concord II,IPP Non-CHP,Middlesex,42.449306,-71.420429,Kearsarge Concord II LLC,ISO New England Inc.,SOLAR,4.5,7284,,0,0,0,0,0,0,7284,0,0,0,7284
3795,MA,Kearsarge GB,IPP Non-CHP,Berkshire,42.192495,-73.407863,Kearsarge GB LLC,ISO New England Inc.,SOLAR,1.9,3371,,0,0,0,0,0,0,3371,0,0,0,3371
3796,MA,Kearsarge Gill,IPP Non-CHP,Franklin,42.671105,-72.477491,Kearsarge Gill LLC,ISO New England Inc.,SOLAR,2,3355,,0,0,0,0,0,0,3355,0,0,0,3355
3797,MA,Kearsarge Granby,IPP Non-CHP,Hampshire,42.222962,-72.508328,Kearsarge Granby LLC,ISO New England Inc.,SOLAR,2.5,3990,,0,0,0,0,0,0,3990,0,0,0,3990
3798,MA,Kearsarge Haverhill,IPP Non-CHP,Essex,42.75288,-71.046965,Kearsarge Haverhill LLC,ISO New England Inc.,SOLAR,4.8,4379,,0,0,0,0,0,0,4650,0,0,-271,4650
3799,MA,Kearsarge Ludlow LLC,IPP Non-CHP,Hampden,42.20128,-72.49416,Kearsarge Ludlow LLC,ISO New England Inc.,SOLAR,3.7,6170,,0,0,0,0,0,0,6170,0,0,0,6170
3800,MA,Kearsarge Montague,IPP Non-CHP,Franklin,42.586363,-72.563491,Kearsarge Montague LLC,ISO New England Inc.,SOLAR,4,7459,,0,0,0,0,0,0,7459,0,0,0,7459
3801,MA,Kearsarge Montague BD(CSG),IPP Non-CHP,Franklin,42.585933,-72.558011,Kearsarge Montague BD LLC,ISO New England Inc.,SOLAR,3.8,3593,,0,0,0,0,0,0,3754,0,0,-161,3754
3802,MA,Kearsarge Southwick LLC,IPP Non-CHP,Hampden,42.01627,-72.775239,Kearsarge Solar LLC,ISO New England Inc.,SOLAR,3.3,6239,,0,0,0,0,0,0,6239,0,0,0,6239
3803,MA,Kearsarge Uxbridge,IPP Non-CHP,Worcester,42.103499,-71.597588,Kearsarge Uxbridge LLC,ISO New England Inc.,SOLAR,1.9,3455,,0,0,0,0,0,0,3455,0,0,0,3455
3804,MA,Kearsarge William Way,IPP Non-CHP,Norfolk,42.081919,-71.492448,Kearsarge William Way LLC,ISO New England Inc.,SOLAR,7,7545,,0,0,0,0,0,0,7802,0,0,-257,7802
3805,MA,Kearsarge Wilmington,IPP Non-CHP,Middlesex,42.561264,-71.136855,Kearsarge Wilmington LLC,ISO New England Inc.,SOLAR,1.6,2293,,0,0,0,0,0,0,2293,0,0,0,2293
3806,MA,Kenmare - Mansfield Branch Street,IPP Non-CHP,Bristol,42.015873,-71.20313,MN8 Energy LLC,ISO New England Inc.,SOLAR,1.5,2245,,0,0,0,0,0,0,2245,0,0,0,2245
3807,MA,Kingston Wind Independence,IPP Non-CHP,Plymouth,41.978889,-70.715833,Kingston Wind Independence,ISO New England Inc.,WIND,2,,,,,,,,,,,,,
3808,MA,KS Solar Six LLC,IPP Non-CHP,Worcester,42.470833,-72.045,Kearsarge Solar LLC,ISO New England Inc.,SOLAR,2,3098,,0,0,0,0,0,0,3098,0,0,0,3098
3809,MA,Lakeville Solar,IPP Non-CHP,Plymouth,41.865224,-70.958257,"C2 MA Lakeville, LLC",ISO New England Inc.,SOLAR,2.7,3932,,0,0,0,0,0,0,3932,0,0,0,3932
3810,MA,Lane Ave Solar LLC,IPP Non-CHP,Worcester,42.2648,-72.0727,AES Distributed Energy,ISO New England Inc.,SOLAR,1.5,2409,,0,0,0,0,0,0,2409,0,0,0,2409
3811,MA,Lawrence Hydroelectric Associates,IPP Non-CHP,Essex,42.6994,-71.1653,"Central Rivers Power US, LLC",ISO New England Inc.,HYDRO,14.8,65833,,0,0,0,65833,0,0,0,0,0,0,65833
3812,MA,"Ledeaux Solar, LLC CSG",IPP Non-CHP,Worcester,42.241,-72.104,"38 Degrees North, LLC",ISO New England Inc.,SOLAR,1,1540,,0,0,0,0,0,0,1540,0,0,0,1540
3813,MA,Lee Site 31 Solar,Electric Utility,Berkshire,42.296872,-73.2275,NSTAR Electric Company,ISO New England Inc.,SOLAR,1.9,2497,,0,0,0,0,0,0,2497,0,0,0,2497
3814,MA,Leicester One MA Solar LLC,IPP Non-CHP,Worcester,42.222778,-71.878611,CVI CleanCapital Solar 1 LLC,ISO New England Inc.,SOLAR,4.8,6109,,0,0,0,0,0,0,6109,0,0,0,6109
3815,MA,Leominster,IPP Non-CHP,Worcester,42.561568,-71.755446,"Syncarpha Massachusetts, LLC",ISO New England Inc.,SOLAR,2,3246,,0,0,0,0,0,0,3246,0,0,0,3246
3816,MA,Leominster (MA)-South Street-R&D,IPP Non-CHP,Middlesex,42.606184,-71.177223,"South Street Solar, LLC",ISO New England Inc.,SOLAR,2.9,3655,,0,0,0,0,0,0,3655,0,0,0,3655
3817,MA,Lepomis PV Energy LLC,IPP Non-CHP,Plymouth,41.857222,-70.558333,CleanCapital Holdings,ISO New England Inc.,SOLAR,4.5,7765,,0,0,0,0,0,0,7765,0,0,0,7765
3818,MA,Long Plain Solar,IPP Non-CHP,Franklin,42.4457,-72.59714,"Long Plain Solar, LLC",ISO New England Inc.,SOLAR,2,3722,,0,0,0,0,0,0,3722,0,0,0,3722
3819,MA,Lowell Solar Landfill,IPP Non-CHP,Middlesex,42.627147,-71.353369,Heliovaas LLC,ISO New England Inc.,SOLAR,1.3,1263,,0,0,0,0,0,0,1263,0,0,0,1263
3820,MA,Ludlow Landfill,IPP Non-CHP,Hampden,42.182222,-72.5075,CleanCapital Holdings,ISO New England Inc.,SOLAR,2.3,3335,,0,0,0,0,0,0,3335,0,0,0,3335
3821,MA,Ludlow Site 72 - Conti,Electric Utility,Hampden,42.164561,-72.446246,NSTAR Electric Company,ISO New England Inc.,SOLAR,1.9,2620,,0,0,0,0,0,0,2620,0,0,0,2620
3822,MA,MA Blackstone,IPP Non-CHP,Worcester,42.026499,-71.528503,"Catalyze Blackstone 83 Federal Street Microgrid, LLC",ISO New England Inc.,SOLAR,7.2,1997,,0,0,0,0,0,0,2008,0,0,-11,2008
3823,MA,MA Military Reservation Wind Project,IPP Non-CHP,Barnstable,41.6647,-70.5942,Air Force Civil Engineer Center,ISO New England Inc.,WIND,4.5,9537.999,,0,0,0,0,0,9538,0,0,0,0,9538
3824,MA,MA Solar Storage 1 Hybrid,IPP Non-CHP,Worcester,42.450729,-71.742627,"Origis Energy USA, Inc",ISO New England Inc.,SOLAR,2.1,1409,,0,0,0,0,0,0,1435,0,0,-26,1435
3825,MA,Maple(CSG),IPP Non-CHP,Norfolk,42.062793,-71.264331,"Maple Street Solar 1, LLC",ISO New England Inc.,SOLAR,6.3,3173,,0,0,0,0,0,0,3174,0,0,-1,3174
3826,MA,Marshfield PV,IPP Non-CHP,Plymouth,42.111667,-70.709444,Terraform Arcadia,ISO New England Inc.,SOLAR,3,4859,,0,0,0,0,0,0,4859,0,0,0,4859
3827,MA,Mashpee Landfill Solar,IPP Non-CHP,Barnstable,41.62996,-70.477852,Nautilus Solar Solutions,ISO New England Inc.,SOLAR,1.5,2359,,0,0,0,0,0,0,2359,0,0,0,2359
3828,MA,Mass Midstate Solar 1,IPP Non-CHP,Worcester,42.219722,-71.878333,"Evergreen Wind, LLC",ISO New England Inc.,SOLAR,5,7813,,0,0,0,0,0,0,7813,0,0,0,7813
3829,MA,Mass Midstate Solar 2,IPP Non-CHP,Worcester,42.170417,-72.200145,"Evergreen Wind, LLC",ISO New England Inc.,SOLAR,5,6948,,0,0,0,0,0,0,6948,0,0,0,6948
3830,MA,Mass Midstate Solar 3,IPP Non-CHP,Worcester,42.219722,-71.878611,"Evergreen Wind, LLC",ISO New England Inc.,SOLAR,4,6439,,0,0,0,0,0,0,6439,0,0,0,6439
3831,MA,Maynard PV,IPP Non-CHP,Middlesex,42.428333,-71.435556,Terraform Arcadia,ISO New England Inc.,SOLAR,1,1555,,0,0,0,0,0,0,1555,0,0,0,1555
3832,MA,MBTA South Boston Power Facility,IPP Non-CHP,Suffolk,42.339387,-71.031407,Massachusetts Bay Trans Auth,ISO New England Inc.,OIL,69,385,857,0,385,0,0,0,0,0,0,0,385,0
3833,MA,McDougle-Mitchell Solar Project Hybrid CSG,IPP Non-CHP,Worcester,42.1649,-72.0014,AES Distributed Energy,ISO New England Inc.,SOLAR,7.4,7641,,0,0,0,0,0,0,7710,0,0,-69,7710
3834,MA,MDFA Devens-Saratoga,IPP Non-CHP,Worcester,42.544134,-71.598813,Terraform Arcadia,ISO New England Inc.,SOLAR,2.5,3695,,0,0,0,0,0,0,3695,0,0,0,3695
3835,MA,Meadow Solar,IPP Non-CHP,Suffolk,42.230095,-71.133341,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,3,4406,,0,0,0,0,0,0,4406,0,0,0,4406
3836,MA,Medway Station,IPP Non-CHP,Norfolk,42.140028,-71.446441,"Constellation Power, Inc",ISO New England Inc.,OIL,135,2862.999,6243.5,0,2863,0,0,0,0,0,0,0,2863,0
3837,MA,Mendon,IPP Non-CHP,Worcester,42.09749,-71.50187,BWC Box Pond LLC,ISO New England Inc.,SOLAR,2.6,3832,,0,0,0,0,0,0,3832,0,0,0,3832
3838,MA,Merrimac Solar,IPP Non-CHP,Essex,42.833056,-70.991944,Consolidated Edison Development Inc.,ISO New England Inc.,SOLAR,1.5,2406,,0,0,0,0,0,0,2406,0,0,0,2406
3839,MA,Methuen Landfill,IPP Non-CHP,Essex,42.744722,-71.175,CleanCapital Holdings,ISO New England Inc.,SOLAR,1.1,1741,,0,0,0,0,0,0,1741,0,0,0,1741
3840,MA,Middleton Solar Park,IPP Non-CHP,Essex,42.581678,-70.998672,"HG Solar Development, LLC",ISO New England Inc.,SOLAR,8,8110,,0,0,0,0,0,0,8195,0,0,-85,8195
3841,MA,"Milford Power, LLC",IPP Non-CHP,Worcester,42.129361,-71.511496,Milford Power LLC,ISO New England Inc.,GAS,249.3,147170,77666.159,0,0,147170,0,0,0,0,0,0,147170,0
3842,MA,Millbury Solar,IPP Non-CHP,Worcester,42.164722,-71.795,"Evergreen Wind, LLC",ISO New England Inc.,SOLAR,3,4964,,0,0,0,0,0,0,4964,0,0,0,4964
3843,MA,Millennium Power,IPP Non-CHP,Worcester,42.112291,-72.015113,"Millennium Power Company, LLC",ISO New England Inc.,GAS,427.5,1152563,488838.301,0,0,1152563,0,0,0,0,0,0,1152563,0
3844,MA,Minuteman Energy Storage,IPP Non-CHP,Middlesex,42.567614,-71.098131,"Minuteman Energy Storage, LLC",ISO New England Inc.,OTHF,5,-172,,0,0,0,0,0,0,0,0,0,-172,0
3845,MA,MM Taunton Energy,IPP Non-CHP,Bristol,41.923068,-71.086412,MM Taunton Energy LLC,ISO New England Inc.,BIOMASS,3.6,11440,0,0,0,0,0,11440,0,0,0,0,0,11440
3846,MA,Monson Solar,IPP Non-CHP,Hampden,42.124444,-72.3325,"Altus Power America Management, LLC",ISO New England Inc.,SOLAR,3,4362,,0,0,0,0,0,0,4362,0,0,0,4362
3847,MA,"Monson Solar, LLC",IPP Non-CHP,Hampden,42.098292,-72.290071,"Monson Solar, LLC",ISO New England Inc.,SOLAR,2,3405,,0,0,0,0,0,0,3405,0,0,0,3405
